# q:-1.000000e+00, m:1.000000e+00, N:480 - x,px,py,pz,w
2.108049501039024278e+02 4.088546943488723107e-03 -3.012077142872182645e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.109764167952876619e+02 6.921648865531333100e-03 -4.731506016722342167e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.111932077223579824e+02 1.096960774834723068e-02 -6.756282771495618344e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.113637048894067334e+02 1.418433016360894777e-02 -8.178721668473169781e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.115784138896169679e+02 1.837022940032061180e-02 -9.660967348484693351e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.117480272456330965e+02 2.144264902567228487e-02 -1.056365850236688220e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.119609568855991597e+02 2.508587268933409886e-02 -1.126637035724426805e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.121299667855069799e+02 2.753037234716349674e-02 -1.149894455453293052e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.123415768103903076e+02 3.019784933173247365e-02 -1.129269833119645183e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.125103161855581106e+02 3.184553944271126258e-02 -1.079563949924001037e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.127210043536377100e+02 3.361211490087685771e-02 -9.673309404965899083e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.128896810715418724e+02 3.473002560056243082e-02 -8.486146669018498900e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.130995776526956433e+02 3.618145396278182879e-02 -6.567211494901961655e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.132681495184753260e+02 3.736474606408216048e-02 -4.829650677351503968e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.134770398655831514e+02 3.931868703122370912e-02 -2.354285889697299572e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.136452125093592542e+02 4.118120134652203390e-02 -2.946168787514483189e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.138526390554686998e+02 4.423852322678538396e-02 2.405917489515418950e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.140200063402446631e+02 4.705209291366224678e-02 4.500650046774215540e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.142255144069058588e+02 5.122393298996785749e-02 7.050964692575256709e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.143917676288876066e+02 5.472452214031994777e-02 8.879272264557486194e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.145951580556245517e+02 5.938053144055521759e-02 1.092487683213502758e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.147602481874220928e+02 6.288095237247359748e-02 1.222003866699033492e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.149616949326671431e+02 6.706426178615246259e-02 1.347785992804392818e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.151258589638058538e+02 6.980898980061681081e-02 1.404182834544396297e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.153258457886614963e+02 7.272921403023965836e-02 1.433594054619016789e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.154895006181671988e+02 7.428657385764850241e-02 1.406374390324210133e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.156886198168688225e+02 7.572508206428255062e-02 1.333619309309512502e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.158521827668829189e+02 7.622419923250497997e-02 1.222211695867856246e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.160508938292439893e+02 7.667305719059966385e-02 1.053649090796899002e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.162145939234722221e+02 7.678725226182880892e-02 8.680603414171172982e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.164130274157059262e+02 7.726072508354198121e-02 6.220588331248685932e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.165767771410368709e+02 7.792799310117948242e-02 3.822676285516897476e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.167746669984242374e+02 7.949343219632096225e-02 8.830896776658603287e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.169380630947115947e+02 8.145698614474292110e-02 -1.768965468183009149e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.171348648153834802e+02 8.466380131427453382e-02 -4.808416346587940371e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.172973488553001005e+02 8.804313999754326270e-02 -7.378766868842642768e-02 0.000000000000000000e+00 1.963495408493620871e-03
2.174925069874647647e+02 9.256633664845423382e-02 -1.010895756793507849e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.176536161142736034e+02 9.673161688772499711e-02 -1.226639448880635364e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.178468399917953491e+02 1.014876244772886793e-01 -1.431361226173910595e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.180064203427971279e+02 1.053525545927135043e-01 -1.578654688419142138e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.181978412401871310e+02 1.090406043954292026e-01 -1.687253529723778400e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.183561276671498774e+02 1.116031989485319620e-01 -1.748302934393592412e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.185462889543162532e+02 1.133356237494614893e-01 -1.745395168078199832e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.187038419381163692e+02 1.141415291937298293e-01 -1.712222456013939298e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.188935461089436956e+02 1.138463984274241947e-01 -1.594304922818837178e-01 0.000000000000000000e+00 1.963495408493620871e-03
2.190510752936478980e+02 1.131947537429105477e-01 -1.468071377420420986e-01 0.000000000000000000e+00 1.963495408493620871e-03
