# q:1.000000e+00, m:1.836000e+03, N:480 - x,px,py,pz,w
2.205081555741161310e+02 1.362247689332882761e-01 -9.456322192356401285e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.206390538802130834e+02 1.369550542191836362e-01 -4.693970128920657570e-05 0.000000000000000000e+00 1.963495408493620871e-03
2.209008526013287224e+02 1.385513116088608332e-01 1.709694966212767881e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.210317485821135790e+02 1.392942513729593657e-01 2.550502181666969726e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.212935373798266880e+02 1.406226995945810687e-01 4.099156727506417588e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.214244266149000850e+02 1.411048908700436866e-01 4.802197133205904009e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.216862000202564786e+02 1.417068460863965540e-01 6.049415590924821923e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.218170817162742026e+02 1.417554880910534276e-01 6.576432845091645212e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.220788420156458756e+02 1.414227457267486221e-01 7.379041714893817133e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.222097192349623072e+02 1.410189829290787178e-01 7.637458396729333160e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.224714765632558340e+02 1.399822365344509656e-01 7.810131377463467271e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.226023565072175643e+02 1.394433988561736837e-01 7.725246448844715584e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.228641260283885401e+02 1.385279478046726187e-01 7.215869438683049711e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.229950141937521266e+02 1.382066812421410551e-01 6.811607905992920348e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.232568026470605105e+02 1.379641122938099485e-01 5.772695897812839261e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.233877004035242919e+02 1.380474666396690198e-01 5.153584673113687301e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.236495058067803825e+02 1.386284771244788161e-01 3.768890871479243371e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.237804092920716528e+02 1.390491176383594485e-01 3.019791010880269744e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.240422188464337125e+02 1.400375160852391221e-01 1.464150678754569911e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.241731196357683871e+02 1.404521309378804761e-01 6.825700501774229455e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.244349153225548150e+02 1.410353122362389411e-01 -8.032211944915281475e-04 0.000000000000000000e+00 1.963495408493620871e-03
2.245658057890368013e+02 1.410751497174358715e-01 -1.478591990675273173e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.248275766108600919e+02 1.405950355147856379e-01 -2.596233188355563659e-03 0.000000000000000000e+00 1.963495408493620871e-03
2.249584542612109601e+02 1.399650286436901481e-01 -3.044830309099085842e-03 0.000000000000000000e+00 1.963495408493620871e-03
